hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
21, 1800.00000, 1930.69, 19.5022, 2048.04, 19.6515, 1951.67, 19.9356
21, 2700.00000, 1923.48, 19.5969, 2045.38, 19.7147, 1962.1, 19.9302
22, 0.00000, 1869.25, 19.735, 1974.83, 19.9262, 1929.17, 19.9887
22, 900.00000, 1781.22, 19.4905, 1774.87, 20.2497, 1771.53, 19.7444
22, 1800.00000, 1761.34, 19.4577, 1721.35, 20.247, 1767.83, 20.0097
22, 2700.00000, 1724.99, 19.4613, 1657.65, 20.155, 1708, 19.9026
23, 0.00000, 1662.84, 19.2616, 1615.79, 19.9839, 1645.81, 19.8576
23, 900.00000, 1540.75, 19.5297, 1509.54, 20.0672, 1500.98, 20.183
23, 1800.00000, 1535.77, 19.6316, 1484.1, 20.0567, 1459.57, 20.2346
23, 2700.00000, 1435.83, 19.5765, 1454.93, 19.9902, 1474.34, 20.4077
24, 0.00000, 1408.37, 19.5339, 1441.2, 19.9626, 1441.52, 20.3067
24, 900.00000, 1400.7, 19.2542, 1412.44, 19.7445, 1393.86, 19.9015
24, 1800.00000, 1396.53, 18.8265, 1415.17, 19.7716, 1394.71, 19.8974
24, 2700.00000, 1376.63, 18.8233, 1390.6, 19.4663, 1361.02, 19.5345
25, 0.00000, 1336.4, 19.0658, 1363.57, 19.4211, 1348.43, 19.5006
25, 900.00000, 1344.1, 19.164, 1391.82, 19.7349, 1379.41, 19.4552
25, 1800.00000, 1343.32, 19.1057, 1348.88, 19.5229, 1356.38, 19.3286
25, 2700.00000, 1303.45, 18.9612, 1321.26, 19.2948, 1340.33, 19.2766
26, 0.00000, 1312.65, 19.0003, 1299.99, 19.2449, 1309.56, 19.1937
26, 900.00000, 1329.5, 18.4229, 1338.72, 18.802, 1331.03, 18.7289
26, 1800.00000, 1305.62, 18.6475, 1318.21, 18.7934, 1312.9, 18.792
26, 2700.00000, 1313.71, 18.372, 1332.88, 18.5241, 1315.92, 18.5275
27, 0.00000, 1308.52, 18.3071, 1324.86, 18.5742, 1312.04, 18.5687
27, 900.00000, 1337.85, 17.7534, 1347.44, 18.2411, 1362.39, 18.1155
27, 1800.00000, 1325.22, 17.7941, 1337.81, 18.0921, 1340.27, 18.0677
27, 2700.00000, 1333.8, 17.6172, 1351.52, 18.1409, 1347.32, 17.9412
28, 0.00000, 1350.2, 17.5833, 1349.1, 18.0094, 1339.02, 17.7142
28, 900.00000, 1343.46, 18.1973, 1399.88, 18.2153, 1401.55, 18.1251
28, 1800.00000, 1309.78, 18.1311, 1373.16, 18.2188, 1384.53, 18.2116
28, 2700.00000, 1327.5, 17.9283, 1391.58, 18.0044, 1384.34, 17.9025
29, 0.00000, 1338.46, 17.8751, 1402.48, 17.8804, 1381.22, 17.7216
29, 900.00000, 1417.69, 17.6444, 1491.17, 17.8425, 1447.95, 18.1247
29, 1800.00000, 1440.42, 17.818, 1489.41, 18.1185, 1492.56, 18.4763
29, 2700.00000, 1468.31, 18.2808, 1527.89, 18.2605, 1514.31, 18.6926
